,2018-2019,2019-2020,2020-2021,2021-2022
1,19,22,26,18
2,120000,120000,120000,120000
3,14,22,0,4
4,0,0,0,0
5,0,1,0,0
6,0,0,0,0
7,0,1,0,0
8,16,38,0,0
9,5,3,0,1
10,1260,1896,0,41
11,100,95,0,0
12,0,8,11,7
13,100,69,0,27
14,0,3,0,0
15,0,0,0,0
16,64,23,0,25
17,21,36,0,0
18,14,41,0,75
