,2019-2020,2020-2021,2021-2022
1,4.0,4.0,4.0
2,8399.0,8399.0,8399.0
3,24.0,28.0,31.0
4,2.0,0.0,0.0
5,1.0,0.0,1.0
6,640.0,0.0,0.0
7,0.0,0.0,0.0
8,26.0,29.0,43.0
9,3.0,6.0,2.0
10,1280.0,1676.0,2046.0
11,54.0,64.0,77.0
12,25.0,18.0,13.0
13,63.0,74.0,82.0
14,3.0,2.0,4.0
15,0.0,0.0,0.0
16,33.0,50.0,39.0
17,25.0,29.0,26.0
18,42.0,21.0,35.0
