,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,15.0,10.0,13.0
2,45000.0,45000.0,45000.0,45000.0
3,6.0,34.0,23.0,28.0
4,0.0,1.0,1.0,1.0
5,0.0,1.0,0.0,0.0
6,0.0,3036.0,1820.0,2497.0
7,0.0,0.0,0.0,0.0
8,4.0,32.0,30.0,44.0
9,2.0,12.0,6.0,5.0
10,372.0,3036.0,1820.0,2497.0
11,67.0,100.0,83.0,100.0
12,11.0,1.0,6.0,8.0
13,16.0,89.0,61.0,74.0
14,1.0,4.0,2.0,5.0
15,0.0,1.0,0.0,0.0
16,33.0,47.0,57.0,36.0
17,50.0,24.0,17.0,25.0
18,17.0,29.0,26.0,39.0
