,2018-2019,2019-2020,2020-2021,2021-2022
1,23.0,17.0,19.0,19.0
2,15975.0,22563.0,34750.0,34750.0
3,4.0,15.0,28.0,4.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,1.0,23.0,42.0,4.0
9,3.0,3.0,4.0,1.0
10,360.0,1324.0,2520.0,343.0
11,100.0,93.0,100.0,75.0
12,31.0,24.0,10.0,29.0
13,11.0,39.0,74.0,11.0
14,0.0,1.0,1.0,1.0
15,0.0,0.0,0.0,0.0
16,50.0,33.0,18.0,50.0
17,50.0,27.0,43.0,25.0
18,0.0,40.0,39.0,25.0
