,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,17.0,11.0,18.0,16.333,20.0,36.0,27.0,26.0
2,12072.0,10606.0,23518.0,28376.0,29365.0,164692.0,164692.0,164692.0,296446.0
3,25.0,10.0,25.0,30.0,26.0,30.0,24.0,24.0,19.0
4,4.0,0.0,1.0,5.0,4.0,8.0,6.0,6.0,3.0
5,1.0,0.0,3.0,3.0,1.0,4.0,5.0,5.0,3.0
6,373.0,0.0,1988.0,513.0,496.0,253.0,252.0,284.0,465.0
7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,17.0,6.0,24.0,33.0,21.0,24.0,13.0,24.0,17.0
9,12.0,2.0,7.0,7.0,10.0,11.0,12.0,8.0,5.0
10,1492.0,383.0,1988.0,2563.0,1982.0,2022.0,1512.0,1705.0,1396.0
11,60.0,30.0,92.0,100.0,81.0,77.0,71.0,75.0,100.0
12,10.0,7.0,4.0,0.0,5.0,7.0,8.0,6.0,1.0
13,74.0,29.0,74.0,88.0,76.0,88.0,71.0,71.0,56.0
14,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,60.0,30.0,48.0,33.0,54.0,70.0,79.0,71.0,68.0
17,24.0,30.0,16.0,30.0,23.0,20.0,8.0,13.0,16.0
18,16.0,40.0,36.0,37.0,23.0,10.0,13.0,17.0,16.0
