,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,29.0,22.0,28.0,29.0,28.0,20.0,22.0,16.0,19.0
2,8037.0,28294.0,27191.0,53541.0,55402.0,343119.0,342560.0,342560.0,342560.0
3,16.0,11.0,38.0,30.0,37.0,37.0,38.0,38.0,38.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8,3.0,6.0,18.0,21.0,22.0,27.0,27.0,25.0,43.0
9,13.0,7.0,24.0,15.0,22.0,20.0,17.0,18.0,12.0
10,1351.0,990.0,3420.0,2650.0,3330.0,3330.0,3395.0,3420.0,3420.0
11,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,53.0,29.0,100.0,79.0,97.0,97.0,100.0,100.0,100.0
14,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,94.0,55.0,74.0,57.0,59.0,59.0,47.0,68.0,55.0
17,6.0,36.0,11.0,23.0,27.0,24.0,42.0,21.0,21.0
18,0.0,9.0,16.0,20.0,14.0,16.0,11.0,11.0,24.0
