,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,35.0,25.0,33.0,33.0,32.0,19.0,17.0,26.0,30.0
2,14345.0,21212.0,32560.0,39263.0,40646.0,41025.0,180008.0,180173.0,162222.0
3,12.0,28.0,23.0,25.0,30.0,29.0,35.0,34.0,32.0
4,0.0,3.0,1.0,4.0,5.0,3.0,4.0,6.0,1.0
5,1.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0
6,0.0,717.0,1530.0,426.0,519.0,771.0,772.0,484.0,2566.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3.0,9.0,13.0,20.0,33.0,32.0,22.0,20.0,23.0
9,8.0,19.0,11.0,7.0,9.0,8.0,17.0,16.0,14.0
10,286.0,2152.0,1530.0,1705.0,2595.0,2312.0,3089.0,2901.0,2566.0
11,8.0,93.0,74.0,80.0,100.0,93.0,100.0,94.0,97.0
12,11.0,2.0,19.0,7.0,5.0,5.0,1.0,2.0,3.0
13,27.0,82.0,61.0,66.0,79.0,76.0,92.0,89.0,84.0
14,0.0,13.0,7.0,10.0,8.0,6.0,12.0,10.0,11.0
15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16,83.0,71.0,87.0,80.0,60.0,52.0,71.0,71.0,63.0
17,8.0,21.0,4.0,8.0,23.0,17.0,20.0,21.0,25.0
18,8.0,7.0,9.0,12.0,17.0,31.0,9.0,9.0,13.0
