,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,11,2.5,11,24,23
2,6028,7625,60936,60936,60936
3,11,30,32,33,33
4,1,5,1,4,0
5,0,2,0,2,0
6,683,449,2740,713,0
7,0,0,0,0,0
8,8,32,39,47,35
9,4,6,7,9,14
10,683,2245,2740,2852,2880
11,73,83,97,100,100
12,28,12,2,1,1
13,29,79,84,87,87
14,5,5,15,10,14
15,1,0,1,0,1
16,36,53,53,45,48
17,36,23,22,21,21
18,27,23,25,33,30
