,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22.0,28.0,29.0,22.0,29.0,20.0,36.0,27.0,26.0
2,77339.0,122416.0,117623.0,235641.0,260131.0,262618.0,378792.0,378792.0,378792.0
3,33.0,31.0,32.0,33.0,30.0,33.0,31.0,29.0,34.0
4,20.0,17.0,30.0,30.0,29.0,22.0,34.0,41.0,35.0
5,6.0,5.0,2.0,6.0,2.0,8.0,4.0,7.0,2.0
6,139.0,146.0,88.0,93.0,75.0,134.0,81.0,60.0,84.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,36.0,13.0,14.0,20.0,21.0,31.0,30.0,37.0,36.0
9,10.0,21.0,19.0,16.0,15.0,12.0,13.0,7.0,11.0
10,2775.0,2480.0,2652.0,2775.0,2171.0,2958.0,2759.0,2458.0,2946.0
11,94.0,90.0,91.0,94.0,80.0,100.0,100.0,97.0,100.0
12,2.0,4.0,4.0,2.0,9.0,1.0,0.0,1.0,0.0
13,97.0,91.0,94.0,97.0,88.0,97.0,91.0,85.0,100.0
14,4.0,0.0,2.0,5.0,1.0,2.0,5.0,4.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,64.0,74.0,84.0,76.0,77.0,73.0,74.0,69.0,71.0
17,15.0,13.0,9.0,18.0,10.0,15.0,13.0,17.0,15.0
18,21.0,13.0,6.0,6.0,13.0,12.0,13.0,14.0,15.0
