,2018-2019,2019-2020,2020-2021,2021-2022
1,26,16,30,24
2,21596,21538,78429,75429
3,12,4,16,25
4,1,0,0,1
5,0,0,0,1
6,888,0,0,1935
7,0,0,0,0
8,11,3,21,19
9,4,0,1,8
10,888,67,1168,1935
11,83,25,81,88
12,13,10,10,8
13,32,11,48,66
14,3,1,6,5
15,1,0,0,1
16,58,25,31,28
17,0,75,31,40
18,42,0,38,32
