,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22,25,17,12,7
2,8000,11347,120225,10540,31621
3,5,9,5,27,31
4,0,1,0,4,4
5,0,2,0,3,4
6,0,375,0,307,465
7,0,0,0,0,0
8,1,4,0,8,15
9,2,2,4,12,15
10,55,375,34,1228,1859
11,0,56,0,56,81
12,10,7,16,19,10
13,13,43,13,71,82
14,0,0,0,1,4
15,0,0,0,0,0
16,80,56,80,63,61
17,20,11,0,19,26
18,0,33,20,19,13
