,2015-2016,2016-2017,2017-2018,2019-2020,2020-2021,2021-2022
1,17,22,10,17,33,25
2,49,23567,24391,150000,150000,150000
3,9,29,32,26,27,22
4,2,3,4,9,4,6
5,0,6,5,4,2,3
6,195,508,576,196,434,215
7,0,0,0,0,0,0
8,2,20,38,30,19,10
9,6,9,11,5,14,9
10,389,1524,2305,1768,1737,1290
11,44,52,84,73,67,59
12,7,19,5,10,11,14
13,26,85,94,68,71,58
14,1,1,1,0,2,2
15,0,0,0,0,0,0
16,67,55,47,54,44,45
17,22,31,28,12,30,41
18,11,14,25,35,26,14
