,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,16.0,16.0,16.0
2,25000.0,25000.0,35000.0,35000.0
3,22.0,19.0,9.0,7.0
4,3.0,0.0,1.0,0.0
5,2.0,2.0,1.0,0.0
6,430.0,0.0,510.0,0.0
7,0.0,0.0,0.0,0.0
8,15.0,8.0,6.0,4.0
9,4.0,5.0,2.0,1.0
10,1289.0,757.0,510.0,237.0
11,73.0,42.0,67.0,29.0
12,17.0,30.0,20.0,27.0
13,58.0,50.0,24.0,18.0
14,3.0,1.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,50.0,32.0,78.0,29.0
17,32.0,32.0,11.0,14.0
18,18.0,37.0,11.0,57.0
