,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,24.0,34.0,26.0,23.0,25.0,30.0,24.0,20.0,15.0
2,89395.0,78624.0,112155.0,135245.0,139972.0,141306.0,343054.0,343054.0,343054.0
3,15.0,27.0,31.0,26.0,33.0,36.0,27.0,35.0,30.0
4,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0
5,2.0,4.0,4.0,7.0,8.0,9.0,4.0,5.0,10.0
6,0.0,2330.0,0.0,1967.0,1372.0,1496.0,1094.0,1008.0,1322.0
7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
8,12.0,15.0,17.0,24.0,21.0,30.0,23.0,34.0,32.0
9,7.0,14.0,17.0,8.0,18.0,16.0,10.0,14.0,6.0
10,1193.0,2330.0,2589.0,1967.0,2743.0,2991.0,2187.0,3025.0,2644.0
11,93.0,100.0,94.0,81.0,91.0,89.0,93.0,97.0,100.0
12,1.0,6.0,5.0,13.0,6.0,4.0,4.0,2.0,1.0
13,39.0,71.0,82.0,68.0,87.0,95.0,71.0,92.0,79.0
14,6.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,11.0
15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,73.0,78.0,74.0,69.0,76.0,72.0,59.0,66.0,60.0
17,13.0,11.0,13.0,19.0,21.0,22.0,26.0,17.0,20.0
18,13.0,11.0,13.0,12.0,3.0,6.0,15.0,17.0,20.0
