,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,21.0,18.0,23.778,18.0,30.0,17.0,33.0,25.0
2,30000.0,90000.0,90000.0,90000.0,90000.0,150000.0,150000.0,150000.0,150000.0
3,28.0,29.0,37.0,38.0,37.0,38.0,36.0,26.0,27.0
4,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
5,0.0,3.0,4.0,4.0,6.0,5.0,5.0,1.0,2.0
6,0.0,0.0,1599.0,3420.0,1665.0,3402.0,1615.0,2188.0,2070.0
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,19.0,20.0,50.0,33.0,38.0,39.0,53.0,20.0,23.0
9,13.0,15.0,9.0,16.0,15.0,16.0,8.0,13.0,9.0
10,2324.0,2482.0,3198.0,3420.0,3330.0,3402.0,3229.0,2188.0,2070.0
11,93.0,100.0,97.0,100.0,100.0,100.0,100.0,92.0,89.0
12,2.0,6.0,2.0,0.0,1.0,0.0,2.0,14.0,10.0
13,74.0,76.0,97.0,100.0,97.0,100.0,95.0,68.0,71.0
14,1.0,1.0,7.0,3.0,1.0,4.0,1.0,5.0,3.0
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,68.0,76.0,32.0,79.0,54.0,55.0,53.0,54.0,48.0
17,18.0,17.0,38.0,8.0,19.0,24.0,17.0,31.0,33.0
18,14.0,7.0,30.0,13.0,27.0,21.0,31.0,15.0,19.0
