,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,11.833,11.833,11.833,23.0,21.0,22.0,14.722,20.0
2,27042.0,23864.0,34404.0,41338.0,60360.0,61002.0,91569.0,32444.0,45784.0
3,16.0,17.0,22.0,25.0,12.0,22.0,9.0,29.0,20.0
4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
6,0.0,0.0,0.0,0.0,968.0,0.0,0.0,0.0,1169.0
7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,21.0,30.0,32.0,1.0,12.0,3.0,21.0,13.0
9,4.0,1.0,4.0,8.0,11.0,10.0,4.0,9.0,6.0
10,1355.0,1306.0,1841.0,2090.0,968.0,1743.0,470.0,1469.0,1169.0
11,94.0,94.0,95.0,92.0,83.0,86.0,67.0,48.0,65.0
12,1.0,4.0,17.0,5.0,13.0,13.0,14.0,15.0,14.0
13,42.0,45.0,58.0,66.0,32.0,58.0,24.0,91.0,53.0
14,4.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0
15,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,38.0,24.0,36.0,48.0,75.0,77.0,89.0,66.0,45.0
17,31.0,47.0,23.0,20.0,25.0,9.0,0.0,17.0,30.0
18,31.0,29.0,41.0,32.0,0.0,14.0,11.0,17.0,25.0
