,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,21.0,18.0,23.778,18.0,30.0,17.0,26.0,30.0
2,181712.0,185827.0,178577.0,215346.0,222865.0,224423.0,514663.0,514663.0,514663.0
3,35.0,38.0,31.0,36.0,34.0,0.0,16.0,14.0,18.0
4,14.0,14.0,4.0,16.0,12.0,0.0,1.0,3.0,0.0
5,7.0,9.0,3.0,5.0,4.0,0.0,3.0,2.0,1.0
6,206.0,241.0,549.0,186.0,202.0,0.0,1077.0,177.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,24.0,30.0,32.0,29.0,27.0,0.0,4.0,4.0,9.0
9,16.0,17.0,8.0,15.0,14.0,0.0,9.0,5.0,7.0
10,2890.0,3373.0,2194.0,2983.0,2422.0,0.0,1077.0,532.0,717.0
11,91.0,100.0,81.0,100.0,82.0,0.0,88.0,50.0,39.0
12,3.0,0.0,6.0,0.0,7.0,0.0,5.0,8.0,22.0
13,92.0,100.0,82.0,95.0,89.0,0.0,42.0,37.0,47.0
14,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,66.0,68.0,32.0,78.0,53.0,0.0,75.0,50.0,50.0
17,20.0,24.0,35.0,8.0,21.0,0.0,19.0,36.0,39.0
18,14.0,8.0,32.0,14.0,26.0,0.0,6.0,14.0,11.0
