,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,33.0,16.0,24.0,12.5,12.5,12.5,12.0,2.5,4.8
2,15316.0,30172.0,35804.0,39263.0,40646.0,41025.0,41008.0,54348.0,47431.0
3,7.0,27.0,30.0,19.0,29.0,19.0,25.0,20.0,15.0
4,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
6,0.0,1772.0,1163.0,0.0,801.0,785.0,0.0,0.0,1331.0
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,6.0,22.0,39.0,24.0,40.0,26.0,30.0,6.0,38.0
9,2.0,8.0,8.0,6.0,5.0,5.0,6.0,11.0,1.0
10,514.0,1772.0,2326.0,1541.0,2404.0,1570.0,2062.0,747.0,1331.0
11,86.0,78.0,87.0,89.0,93.0,95.0,92.0,35.0,100.0
12,1.0,10.0,4.0,2.0,3.0,1.0,4.0,18.0,0.0
13,44.0,79.0,88.0,56.0,85.0,56.0,74.0,59.0,94.0
14,1.0,5.0,3.0,6.0,7.0,4.0,6.0,3.0,4.0
15,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16,43.0,63.0,37.0,37.0,14.0,58.0,36.0,65.0,13.0
17,29.0,22.0,23.0,16.0,45.0,21.0,28.0,30.0,27.0
18,29.0,15.0,40.0,47.0,41.0,21.0,36.0,5.0,60.0
