,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,0.5,9.0,6.333,5.0,6.0,2.0,4.0,4.0,24.0
2,8580.0,4842.0,4051.0,4776.0,10046.0,10491.0,10540.0,11528.0,11528.0
3,34.0,29.0,21.0,34.0,32.0,32.0,21.0,31.0,31.0
4,12.0,7.0,2.0,14.0,8.0,8.0,5.0,8.0,3.0
5,3.0,4.0,2.0,9.0,10.0,5.0,3.0,2.0,3.0
6,254.0,294.0,702.0,200.0,287.0,292.0,343.0,333.0,596.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,64.0,22.0,12.0,21.0,31.0,27.0,28.0,31.0,16.0
9,6.0,10.0,7.0,17.0,10.0,9.0,5.0,13.0,12.0
10,3042.0,2056.0,1403.0,2798.0,2292.0,2335.0,1715.0,2667.0,1787.0
11,100.0,83.0,76.0,91.0,81.0,88.0,90.0,97.0,58.0
12,0.0,5.0,15.0,3.0,7.0,5.0,2.0,2.0,13.0
13,100.0,94.0,62.0,100.0,94.0,94.0,84.0,91.0,91.0
14,3.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,32.0,52.0,62.0,76.0,63.0,59.0,62.0,52.0,61.0
17,24.0,24.0,19.0,12.0,16.0,16.0,24.0,29.0,16.0
18,44.0,24.0,19.0,12.0,22.0,25.0,14.0,19.0,23.0
