,2013-2014,2014-2015,2015-2016,2016-2017,2020-2021,2021-2022
1,25,11.833,18,23.778,10,10
2,25000,23782,23782,23782,14493,14493
3,2,17,13,15,10,23
4,0,1,8,7,1,1
5,0,1,1,3,1,1
6,0,1308,146,184,356,992
7,0,0,0,0,0,0
8,0,23,8,12,4,16
9,1,4,8,6,6,6
10,14,1308,1170,1285,356,992
11,0,94,100,100,30,57
12,2,14,0,1,15,15
13,5,45,100,88,33,68
14,0,3,2,4,0,3
15,0,0,0,0,0,0
16,100,47,85,73,80,78
17,0,18,8,20,10,9
18,0,35,8,7,10,13
