,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,8.5,3,8.5,8.5,8.5,8.5
2,25000,25000,25000,25000,70000,70000
3,18,15,19,27,28,25
4,0,0,1,0,1,2
5,1,0,3,3,0,1
6,0,0,1656,0,2287,1068
7,0,0,0,0,0,1
8,18,14,27,34,32,42
9,6,5,6,7,11,6
10,1372,1183,1656,2053,2287,2135
11,89,87,100,89,93,92
12,22,14,0,10,5,12
13,47,39,90,71,74,66
14,2,3,5,5,9,7
15,0,0,0,0,0,1
16,50,47,53,41,43,32
17,28,33,16,30,21,12
18,22,20,32,30,36,56
