,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,10,21,26,16,15,5
2,25000,25000,50000,50000,50000,50000
3,21,16,26,31,15,19
4,1,0,1,0,0,0
5,1,1,0,0,0,1
6,493,0,1599,0,0,0
7,0,0,0,0,0,0
8,6,9,17,31,16,15
9,7,6,10,7,3,5
10,493,774,1599,2221,861,911
11,14,56,65,84,60,47
12,24,12,11,10,21,26
13,55,42,68,82,39,50
14,0,0,4,9,4,2
15,0,0,0,0,0,0
16,67,63,69,48,47,47
17,19,19,0,26,27,16
18,14,19,31,26,27,37
