,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,18.0,14.0,18.0,14.222,11.0,18.0,10.0,14.0
2,6835.0,13604.0,45751.0,63044.0,81292.0,82066.0,42820.0,42820.0,42820.0
3,26.0,33.0,33.0,16.0,24.0,19.0,26.0,22.0,16.0
4,3.0,12.0,6.0,2.0,1.0,5.0,4.0,0.0,3.0
5,6.0,7.0,11.0,5.0,3.0,4.0,6.0,0.0,2.0
6,590.0,226.0,433.0,565.0,1147.0,212.0,356.0,0.0,202.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,37.0,31.0,35.0,21.0,23.0,13.0,20.0,7.0,5.0
9,4.0,16.0,13.0,3.0,6.0,4.0,6.0,5.0,4.0
10,1770.0,2712.0,2595.0,1130.0,1147.0,1058.0,1425.0,798.0,605.0
11,77.0,97.0,94.0,88.0,54.0,74.0,65.0,32.0,56.0
12,6.0,1.0,2.0,5.0,21.0,6.0,11.0,20.0,8.0
13,81.0,97.0,97.0,47.0,71.0,56.0,76.0,65.0,47.0
14,7.0,5.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0
15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,15.0,52.0,55.0,31.0,33.0,53.0,54.0,45.0,56.0
17,19.0,30.0,18.0,19.0,29.0,11.0,19.0,23.0,25.0
18,65.0,18.0,27.0,50.0,38.0,37.0,27.0,32.0,19.0
