,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,22.0,26.0,18.0
2,96.0,27500.0,75000.0,75000.0
3,3.0,31.0,31.0,18.0
4,0.0,10.0,7.0,5.0
5,0.0,1.0,2.0,1.0
6,0.0,132.0,260.0,254.0
7,0.0,0.0,0.0,0.0
8,2.0,13.0,23.0,17.0
9,0.0,9.0,12.0,4.0
10,117.0,1317.0,1822.0,1271.0
11,33.0,39.0,68.0,89.0
12,2.0,25.0,13.0,5.0
13,33.0,82.0,82.0,47.0
14,0.0,0.0,2.0,1.0
15,0.0,0.0,0.0,0.0
16,33.0,42.0,48.0,50.0
17,0.0,35.0,32.0,22.0
18,67.0,23.0,19.0,28.0
