,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.0,14.0,6.0,17.0,10.0,18.0,19.0,6.0,16.0
2,6835.0,6011.0,8465.0,72975.0,75445.0,76252.0,76252.0,79052.0,79052.0
3,18.0,21.0,31.0,17.0,15.0,35.0,26.0,15.0,23.0
4,2.0,11.0,21.0,5.0,5.0,17.0,11.0,9.0,7.0
5,0.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0
6,266.0,115.0,118.0,111.0,90.0,141.0,159.0,136.0,202.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7.0,10.0,17.0,7.0,8.0,25.0,23.0,20.0,13.0
9,2.0,5.0,18.0,7.0,5.0,12.0,3.0,2.0,7.0
10,531.0,1264.0,2469.0,556.0,448.0,2399.0,1746.0,1221.0,1417.0
11,28.0,67.0,90.0,24.0,20.0,77.0,73.0,93.0,65.0
12,13.0,8.0,4.0,19.0,15.0,11.0,10.0,1.0,11.0
13,58.0,62.0,91.0,45.0,39.0,92.0,68.0,79.0,61.0
14,1.0,4.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,28.0,71.0,71.0,71.0,60.0,60.0,50.0,40.0,48.0
17,28.0,19.0,23.0,18.0,27.0,20.0,15.0,33.0,26.0
18,44.0,10.0,6.0,12.0,13.0,20.0,35.0,27.0,26.0
