,2015-2016,2016-2017,2021-2022
1,14.0,18.0,10.0
2,19598.0,23650.0,21904.0
3,19.0,18.0,20.0
4,0.0,0.0,3.0
5,0.0,0.0,2.0
6,0.0,0.0,565.0
7,0.0,0.0,1.0
8,17.0,15.0,24.0
9,6.0,3.0,5.0
10,1128.0,1136.0,1694.0
11,58.0,67.0,95.0
12,22.0,11.0,2.0
13,56.0,55.0,59.0
14,5.0,4.0,4.0
15,0.0,0.0,0.0
16,63.0,22.0,75.0
17,11.0,22.0,10.0
18,26.0,56.0,15.0
