,2018-2019,2019-2020,2020-2021,2021-2022
1,6.833,5.0,8.0,17.0
2,15349.0,13834.0,14822.0,14822.0
3,34.0,23.0,29.0,32.0
4,1.0,0.0,3.0,2.0
5,5.0,2.0,3.0,3.0
6,2969.0,0.0,794.0,1347.0
7,0.0,1.0,1.0,0.0
8,26.0,22.0,12.0,38.0
9,14.0,11.0,18.0,8.0
10,2969.0,2070.0,2382.0,2693.0
11,100.0,100.0,97.0,94.0
12,1.0,3.0,2.0,5.0
13,89.0,82.0,76.0,84.0
14,5.0,4.0,8.0,10.0
15,1.0,0.0,0.0,0.0
16,62.0,57.0,66.0,34.0
17,21.0,13.0,31.0,34.0
18,18.0,30.0,3.0,31.0
