,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,10.0,10.0,17.0,9.0,10.0,10.0,10.0,10.0,10.0
2,15415.0,29826.0,28656.0,34552.0,35755.0,36101.0,36068.0,72465.0,72465.0
3,35.0,25.0,20.0,35.0,14.0,34.0,31.0,28.0,35.0
4,7.0,1.0,2.0,7.0,4.0,7.0,5.0,5.0,4.0
5,4.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,10.0
6,388.0,2020.0,509.0,344.0,195.0,340.0,476.0,389.0,696.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,31.0,27.0,8.0,26.0,12.0,35.0,28.0,26.0,27.0
9,10.0,9.0,8.0,10.0,4.0,9.0,9.0,7.0,11.0
10,2715.0,2020.0,1018.0,2405.0,780.0,2383.0,2381.0,1944.0,2783.0
11,91.0,100.0,65.0,80.0,50.0,79.0,84.0,82.0,97.0
12,3.0,0.0,7.0,10.0,8.0,10.0,5.0,6.0,3.0
13,92.0,66.0,53.0,92.0,37.0,89.0,47.0,280.0,92.0
14,6.0,5.0,2.0,5.0,1.0,6.0,4.0,1.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,49.0,44.0,55.0,49.0,29.0,32.0,35.0,29.0,37.0
17,29.0,16.0,20.0,17.0,21.0,38.0,29.0,32.0,34.0
18,23.0,40.0,25.0,34.0,50.0,29.0,35.0,39.0,29.0
