,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,28.0,29.0,22.0,29.0,20.0,36.0,27.0,30.0
2,92475.0,94896.0,91190.0,157083.0,162568.0,164132.0,164692.0,164692.0,370557.0
3,28.0,19.0,30.0,32.0,23.0,31.0,28.0,32.0,30.0
4,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0
5,6.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0
6,1199.0,833.0,1247.0,627.0,777.0,843.0,2498.0,1338.0,1321.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16.0,12.0,14.0,17.0,10.0,27.0,24.0,43.0,26.0
9,15.0,11.0,17.0,16.0,13.0,11.0,14.0,8.0,12.0
10,2398.0,1665.0,2494.0,2507.0,1554.0,2530.0,2498.0,2675.0,2642.0
11,93.0,100.0,90.0,91.0,74.0,94.0,96.0,94.0,100.0
12,2.0,0.0,3.0,4.0,6.0,2.0,4.0,2.0,0.0
13,82.0,56.0,88.0,94.0,68.0,91.0,82.0,94.0,79.0
14,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,89.0,68.0,83.0,72.0,87.0,71.0,79.0,69.0,70.0
17,4.0,21.0,13.0,22.0,9.0,16.0,11.0,19.0,20.0
18,7.0,11.0,3.0,6.0,4.0,13.0,11.0,13.0,10.0
