,2019-2020,2020-2021,2021-2022
1,4.0,4.0,24.0
2,5105.0,8235.0,8235.0
3,16.0,32.0,32.0
4,1.0,3.0,2.0
5,0.0,2.0,2.0
6,1395.0,960.0,1272.0
7,0.0,1.0,1.0
8,19.0,36.0,29.0
9,4.0,11.0,13.0
10,1395.0,2880.0,2543.0
11,94.0,100.0,97.0
12,6.0,1.0,2.0
13,76.0,94.0,94.0
14,2.0,4.0,4.0
15,0.0,0.0,0.0
16,63.0,44.0,69.0
17,31.0,34.0,16.0
18,6.0,22.0,16.0
