,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,25.0,18.0,33.0,23.0,21.0,22.0,21.0,20.0
2,12072.0,10606.0,64213.0,81737.0,84504.0,85393.0,152505.0,182973.0,182973.0
3,26.0,28.0,22.0,27.0,26.0,31.0,29.0,26.0,28.0
4,0.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0
5,0.0,0.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0
6,0.0,2505.0,749.0,770.0,529.0,2387.0,2386.0,930.0,0.0
7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8,21.0,12.0,7.0,19.0,15.0,19.0,31.0,21.0,25.0
9,9.0,18.0,13.0,12.0,15.0,13.0,8.0,6.0,8.0
10,2295.0,2505.0,1497.0,2311.0,2116.0,2387.0,2386.0,1860.0,1780.0
11,100.0,100.0,68.0,93.0,88.0,90.0,93.0,77.0,61.0
12,0.0,1.0,20.0,11.0,12.0,5.0,5.0,7.0,15.0
13,87.0,82.0,58.0,71.0,68.0,82.0,76.0,68.0,74.0
14,13.0,9.0,6.0,5.0,7.0,7.0,4.0,2.0,3.0
15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,62.0,75.0,77.0,74.0,88.0,81.0,62.0,69.0,43.0
17,15.0,18.0,9.0,11.0,12.0,13.0,17.0,15.0,32.0
18,23.0,7.0,14.0,15.0,0.0,6.0,21.0,15.0,25.0
