,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.667,7.667,7.667,7.667,29.0,20.0,7.667,12.0,7.667
2,16074.0,21212.0,20389.0,24589.0,65251.0,82346.0,57642.0,72465.0,72465.0
3,27.0,29.0,24.0,32.0,25.0,21.0,32.0,25.0,21.0
4,2.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0
5,6.0,3.0,1.0,7.0,4.0,0.0,3.0,2.0,0.0
6,1117.0,561.0,896.0,1393.0,1515.0,0.0,2734.0,1679.0,259.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,48.0,35.0,31.0,35.0,17.0,24.0,47.0,29.0,18.0
9,3.0,8.0,4.0,11.0,12.0,3.0,7.0,5.0,4.0
10,2233.0,2242.0,1791.0,2786.0,1515.0,1356.0,2734.0,1679.0,776.0
11,96.0,86.0,92.0,100.0,64.0,81.0,97.0,84.0,33.0
12,1.0,6.0,8.0,0.0,17.0,14.0,2.0,5.0,18.0
13,79.0,85.0,71.0,94.0,74.0,64.0,94.0,81.0,62.0
14,6.0,8.0,8.0,9.0,2.0,4.0,9.0,5.0,5.0
15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,33.0,38.0,21.0,50.0,80.0,24.0,44.0,32.0,33.0
17,33.0,24.0,33.0,38.0,4.0,33.0,22.0,24.0,14.0
18,33.0,38.0,46.0,13.0,16.0,43.0,34.0,44.0,52.0
