,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,12.833,21.0,5.0,25.0,6.0,16.0,16.0,16.0,16.0
2,76401.0,55814.0,53640.0,65976.0,68281.0,100000.0,100000.0,100000.0,100000.0
3,31.0,37.0,26.0,31.0,33.0,38.0,38.0,33.0,35.0
4,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
5,8.0,5.0,2.0,4.0,6.0,8.0,6.0,1.0,1.0
6,2558.0,792.0,2123.0,890.0,2804.0,3032.0,3108.0,2530.0,1485.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,24.0,23.0,25.0,16.0,42.0,39.0,36.0,40.0,40.0
9,11.0,20.0,12.0,14.0,11.0,9.0,13.0,10.0,10.0
10,2558.0,3166.0,2123.0,1779.0,2804.0,3032.0,3108.0,2530.0,2970.0
11,97.0,95.0,92.0,61.0,94.0,92.0,89.0,85.0,97.0
12,1.0,2.0,3.0,15.0,5.0,3.0,4.0,6.0,2.0
13,82.0,97.0,68.0,82.0,87.0,100.0,100.0,87.0,92.0
14,3.0,6.0,4.0,0.0,6.0,4.0,7.0,4.0,4.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,65.0,51.0,42.0,81.0,67.0,42.0,39.0,33.0,40.0
17,26.0,30.0,46.0,13.0,15.0,24.0,37.0,24.0,17.0
18,10.0,19.0,12.0,6.0,18.0,34.0,24.0,42.0,43.0
