,2018-2019,2019-2020,2020-2021,2021-2022
1,6.5,6.5,8.0,9.0
2,1285.0,10705.0,10705.0,10705.0
3,4.0,31.0,33.0,37.0
4,0.0,1.0,0.0,1.0
5,1.0,0.0,1.0,1.0
6,0.0,2394.0,0.0,3330.0
7,0.0,0.0,0.0,0.0
8,5.0,30.0,30.0,37.0
9,0.0,8.0,12.0,19.0
10,284.0,2394.0,2747.0,3330.0
11,75.0,81.0,91.0,100.0
12,4.0,11.0,6.0,0.0
13,16.0,47.0,330.0,97.0
14,1.0,6.0,5.0,6.0
15,0.0,0.0,1.0,0.0
16,0.0,48.0,45.0,43.0
17,0.0,23.0,27.0,30.0
18,100.0,29.0,27.0,27.0
