,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2021-2022
1,13.5,15.0,21.0,18.0,23.778,23.0,21.0,22.0,20.0
2,16782.0,16288.0,85000.0,80880.0,87567.0,90630.0,121987.0,152505.0,152505.0
3,36.0,32.0,12.0,28.0,30.0,21.0,18.0,33.0,33.0
4,5.0,11.0,0.0,4.0,2.0,4.0,1.0,2.0,4.0
5,7.0,6.0,0.0,4.0,6.0,6.0,2.0,5.0,4.0
6,591.0,245.0,0.0,430.0,1049.0,339.0,1220.0,1327.0,622.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,38.0,37.0,1.0,10.0,20.0,14.0,13.0,26.0,23.0
9,12.0,10.0,4.0,13.0,14.0,8.0,4.0,12.0,13.0
10,2956.0,2697.0,314.0,1718.0,2098.0,1357.0,1220.0,2654.0,2488.0
11,94.0,97.0,33.0,57.0,70.0,71.0,78.0,85.0,85.0
12,2.0,1.0,11.0,21.0,13.0,9.0,7.0,8.0,7.0
13,95.0,84.0,80.0,76.0,79.0,55.0,47.0,87.0,87.0
14,11.0,10.0,2.0,2.0,8.0,5.0,4.0,7.0,9.0
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,53.0,47.0,58.0,71.0,73.0,76.0,61.0,70.0,52.0
17,19.0,25.0,33.0,14.0,13.0,14.0,22.0,12.0,30.0
18,28.0,28.0,8.0,14.0,13.0,10.0,17.0,18.0,18.0
