,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.0,7.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
2,26000.0,29904.0,35000.0,35000.0,35000.0,35000.0,70000.0,70000.0,70000.0
3,32.0,31.0,15.0,42.0,30.0,16.0,26.0,30.0,24.0
4,6.0,3.0,0.0,5.0,1.0,1.0,6.0,1.0,2.0
5,6.0,5.0,2.0,8.0,3.0,1.0,2.0,3.0,1.0
6,412.0,816.0,0.0,673.0,2269.0,948.0,354.0,2618.0,992.0
7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,41.0,30.0,23.0,33.0,28.0,13.0,34.0,46.0,30.0
9,5.0,13.0,3.0,19.0,7.0,5.0,8.0,6.0,6.0
10,2471.0,2449.0,1050.0,3367.0,2269.0,948.0,2124.0,2618.0,1983.0
11,91.0,90.0,73.0,90.0,83.0,63.0,96.0,97.0,92.0
12,3.0,4.0,6.0,4.0,8.0,13.0,7.0,4.0,3.0
13,84.0,82.0,83.0,91.0,79.0,42.0,68.0,79.0,63.0
14,4.0,9.0,3.0,10.0,3.0,1.0,3.0,7.0,6.0
15,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
16,28.0,48.0,33.0,64.0,30.0,19.0,35.0,37.0,42.0
17,19.0,19.0,13.0,17.0,23.0,38.0,27.0,23.0,25.0
18,53.0,32.0,53.0,19.0,47.0,44.0,38.0,40.0,33.0
