,2018-2019,2019-2020,2020-2021,2021-2022
1,3.0,8.714,6.0,16.0
2,29809.0,29809.0,29809.0,29809.0
3,20.0,23.0,33.0,26.0
4,0.0,1.0,2.0,2.0
5,0.0,1.0,1.0,0.0
6,0.0,1885.0,1407.0,1029.0
7,0.0,0.0,0.0,0.0
8,22.0,22.0,41.0,25.0
9,7.0,8.0,6.0,9.0
10,1547.0,1885.0,2813.0,2058.0
11,85.0,87.0,97.0,92.0
12,17.0,6.0,1.0,11.0
13,53.0,82.0,87.0,68.0
14,1.0,6.0,8.0,6.0
15,2.0,0.0,1.0,0.0
16,50.0,61.0,39.0,46.0
17,15.0,22.0,33.0,27.0
18,35.0,17.0,27.0,27.0
