,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,26.0,15.0,5.0
2,10491.0,37879.0,53000.0,53000.0
3,14.0,31.0,27.0,25.0
4,0.0,2.0,0.0,2.0
5,2.0,4.0,4.0,3.0
6,0.0,1255.0,0.0,958.0
7,0.0,0.0,1.0,0.0
8,9.0,22.0,31.0,25.0
9,5.0,17.0,8.0,11.0
10,1119.0,2509.0,2245.0,1916.0
11,93.0,94.0,96.0,88.0
12,11.0,6.0,5.0,9.0
13,37.0,82.0,73.0,66.0
14,3.0,8.0,5.0,4.0
15,0.0,0.0,0.0,0.0
16,79.0,58.0,48.0,60.0
17,7.0,29.0,26.0,12.0
18,14.0,13.0,26.0,28.0
