,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,23.0,23.0,29.0,18.0,33.0,12.0,21.0,22.0,21.0
2,51845.0,48848.0,47728.0,80254.0,122597.0,226353.0,167739.0,167821.0,198289.0
3,33.0,29.0,34.0,36.0,29.0,35.0,29.0,35.0,26.0
4,0.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
5,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,0.0,1269.0,1005.0,1052.0,803.0,1543.0,824.0,1027.0,1015.0
7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,21.0,19.0,19.0,20.0,23.0,39.0,21.0,35.0,22.0
9,16.0,15.0,19.0,20.0,12.0,11.0,11.0,12.0,5.0
10,2960.0,2537.0,3015.0,3156.0,2408.0,3085.0,2472.0,3082.0,2029.0
11,100.0,97.0,97.0,97.0,90.0,100.0,93.0,100.0,88.0
12,0.0,1.0,3.0,2.0,6.0,0.0,8.0,1.0,8.0
13,87.0,76.0,89.0,95.0,76.0,92.0,76.0,92.0,68.0
14,10.0,7.0,8.0,5.0,5.0,5.0,2.0,10.0,4.0
15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,67.0,83.0,71.0,75.0,69.0,49.0,76.0,71.0,65.0
17,18.0,10.0,24.0,11.0,14.0,26.0,17.0,11.0,23.0
18,15.0,7.0,6.0,14.0,17.0,26.0,7.0,17.0,12.0
