,2018-2019,2019-2020,2020-2021,2021-2022
1,13.5,13.5,13.5,13.5
2,6094.0,4282.0,16963.0,16963.0
3,10.0,30.0,37.0,15.0
4,0.0,6.0,21.0,7.0
5,0.0,0.0,3.0,1.0
6,0.0,250.0,139.0,154.0
7,0.0,0.0,0.0,0.0
8,2.0,30.0,52.0,11.0
9,1.0,7.0,8.0,3.0
10,160.0,1502.0,2924.0,1075.0
11,10.0,43.0,92.0,80.0
12,25.0,23.0,4.0,3.0
13,26.0,79.0,97.0,100.0
14,0.0,4.0,1.0,2.0
15,0.0,1.0,0.0,0.0
16,0.0,27.0,24.0,53.0
17,50.0,37.0,32.0,27.0
18,50.0,37.0,43.0,20.0
