,2019-2020,2020-2021,2021-2022
1,1.5,8.0,17.0
2,659.0,16799.0,16799.0
3,26.0,37.0,25.0
4,2.0,0.0,3.0
5,4.0,0.0,2.0
6,1170.0,0.0,750.0
7,1.0,0.0,0.0
8,41.0,23.0,33.0
9,4.0,20.0,8.0
10,2340.0,3309.0,2250.0
11,100.0,100.0,100.0
12,0.0,1.0,1.0
13,100.0,97.0,66.0
14,0.0,2.0,4.0
15,0.0,0.0,0.0
16,31.0,65.0,44.0
17,35.0,27.0,28.0
18,35.0,8.0,28.0
