,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018
1,1.5,1.5,1.5,1.5,15
2,7000,7000,5000,12000,23000
3,1,3,2,22,2
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,3,2,1,36,6
9,0,1,1,5,0
10,90,228,180,1980,180
11,100,67,100,100,100
12,0,8,44,16,8
13,17,8,4,58,5
14,0,0,0,0,0
15,0,0,0,0,0
16,0,0,50,36,50
17,0,67,0,18,0
18,100,33,50,45,50
