,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,28.0,29.0,22.0,29.0,20.0,36.0,27.0,26.0
2,95900.0,135542.0,130255.0,236432.0,244700.0,247038.0,329384.0,329384.0,345853.0
3,31.0,32.0,34.0,26.0,3.0,26.0,33.0,33.0,28.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18.0,18.0,16.0,13.0,2.0,23.0,31.0,42.0,26.0
9,15.0,20.0,20.0,14.0,2.0,10.0,15.0,9.0,10.0
10,2745.0,2867.0,3020.0,2340.0,270.0,2302.0,2970.0,2970.0,2510.0
11,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
13,91.0,94.0,100.0,76.0,9.0,76.0,97.0,97.0,82.0
14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,87.0,72.0,82.0,73.0,67.0,77.0,76.0,73.0,79.0
17,6.0,13.0,12.0,23.0,0.0,12.0,12.0,15.0,14.0
18,6.0,16.0,6.0,4.0,33.0,12.0,12.0,12.0,7.0
