,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,13.0,19.0,22.0
2,82.0,1482.0,46114.0,46114.0
3,1.0,9.0,32.0,30.0
4,0.0,2.0,3.0,2.0
5,0.0,1.0,5.0,5.0
6,0.0,241.0,870.0,1103.0
7,0.0,0.0,0.0,0.0
8,0.0,5.0,19.0,11.0
9,0.0,3.0,15.0,20.0
10,8.0,481.0,2609.0,2206.0
11,0.0,56.0,97.0,87.0
12,3.0,12.0,1.0,4.0
13,3.0,36.0,94.0,88.0
14,0.0,1.0,3.0,4.0
15,0.0,0.0,0.0,0.0
16,0.0,78.0,81.0,80.0
17,0.0,0.0,13.0,10.0
18,100.0,22.0,6.0,10.0
