,2018-2019,2019-2020,2020-2021,2021-2022
1,2.0,2.0,2.0,13.0
2,774.0,823.0,1482.0,9387.0
3,14.0,25.0,34.0,33.0
4,5.0,11.0,12.0,16.0
5,3.0,2.0,4.0,5.0
6,175.0,197.0,244.0,156.0
7,0.0,0.0,0.0,0.0
8,23.0,31.0,65.0,33.0
9,3.0,7.0,6.0,3.0
10,875.0,2169.0,2930.0,2496.0
11,64.0,100.0,97.0,97.0
12,5.0,0.0,1.0,1.0
13,82.0,96.0,100.0,97.0
14,0.0,3.0,4.0,6.0
15,0.0,0.0,0.0,0.0
16,50.0,52.0,24.0,52.0
17,0.0,20.0,21.0,21.0
18,50.0,28.0,56.0,27.0
