,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,24.0,34.0,26.0,23.0,25.0,30.0,24.0,20.0,15.0
2,160295.0,140976.0,166520.0,235641.0,243860.0,246198.0,362323.0,362323.0,362323.0
3,32.0,33.0,35.0,33.0,31.0,35.0,33.0,36.0,36.0
4,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
5,1.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0,0.0
6,2649.0,2486.0,0.0,0.0,2597.0,0.0,1241.0,0.0,1599.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,29.0,16.0,25.0,31.0,23.0,26.0,29.0,30.0,36.0
9,12.0,20.0,16.0,11.0,16.0,16.0,13.0,14.0,10.0
10,2649.0,2486.0,2896.0,2684.0,2597.0,2715.0,2482.0,2516.0,3198.0
11,94.0,88.0,97.0,100.0,97.0,86.0,88.0,89.0,100.0
12,2.0,4.0,2.0,1.0,3.0,5.0,6.0,4.0,0.0
13,84.0,87.0,92.0,87.0,82.0,92.0,87.0,95.0,95.0
14,11.0,6.0,5.0,9.0,8.0,10.0,10.0,9.0,10.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,66.0,79.0,74.0,73.0,74.0,74.0,73.0,64.0,53.0
17,19.0,9.0,11.0,15.0,23.0,20.0,15.0,19.0,28.0
18,16.0,12.0,14.0,12.0,3.0,6.0,12.0,17.0,19.0
