,2017-2018,2019-2020,2020-2021,2021-2022
1,4.071,3.75,3.75,3.75
2,33,55000,55000,55000
3,17,18,27,12
4,1,2,1,0
5,0,2,0,0
6,151,464,1239,0
7,0,0,0,0
8,0,13,26,10
9,4,4,7,4
10,151,928,1239,455
11,0,56,56,42
12,28,11,19,17
13,43,47,71,32
14,2,4,4,3
15,0,1,0,0
16,41,39,26,25
17,47,11,19,33
18,12,50,56,42
