,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,23.778,18,30,17,24
2,95750,99096,99788,57692,63406
3,13,34,16,12,29
4,0,1,0,0,0
5,0,0,2,0,1
6,0,3033,0,0,0
7,0,0,0,0,0
8,12,55,23,5,23
9,2,6,5,5,10
10,848,3033,1076,677,1771
11,69,100,69,67,62
12,28,3,5,25,15
13,31,89,100,35,85
14,0,5,3,1,7
15,0,0,0,0,0
16,69,35,25,42,24
17,8,21,19,42,41
18,23,44,56,17,34
