,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,1.5,7.0,22.0,21.0,26.0,10.0,23.0,18.889
2,20949.0,32395.0,62731.0,65976.0,182077.0,182077.0,182115.0,182115.0,182115.0
3,36.0,33.0,34.0,30.0,32.0,35.0,30.0,31.0,30.0
4,15.0,27.0,21.0,28.0,14.0,13.0,10.0,13.0,4.0
5,3.0,5.0,3.0,3.0,4.0,8.0,5.0,2.0,7.0
6,193.0,105.0,141.0,86.0,157.0,192.0,188.0,147.0,445.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,38.0,29.0,33.0,35.0,28.0,31.0,25.0,19.0,17.0
9,12.0,14.0,13.0,9.0,12.0,7.0,8.0,10.0,11.0
10,2894.0,2844.0,2951.0,2403.0,2202.0,2502.0,1876.0,1913.0,1780.0
11,94.0,100.0,100.0,93.0,81.0,77.0,73.0,71.0,67.0
12,2.0,0.0,0.0,3.0,7.0,10.0,12.0,14.0,15.0
13,95.0,87.0,89.0,81.0,84.0,92.0,79.0,82.0,79.0
14,6.0,6.0,5.0,3.0,1.0,2.0,7.0,2.0,0.0
15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,47.0,64.0,53.0,53.0,53.0,51.0,30.0,45.0,57.0
17,25.0,18.0,24.0,10.0,19.0,20.0,40.0,16.0,10.0
18,28.0,18.0,24.0,37.0,28.0,29.0,30.0,39.0,33.0
