,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,29.0,33.0,33.0,32.0,19.0,17.0,26.0,30.0
2,69599.0,168085.0,161530.0,315254.0,326271.0,329384.0,401519.0,401519.0,361334.0
3,29.0,36.0,32.0,29.0,27.0,28.0,35.0,28.0,28.0
4,2.0,2.0,1.0,3.0,5.0,0.0,4.0,2.0,1.0
5,4.0,7.0,10.0,12.0,7.0,4.0,5.0,10.0,3.0
6,1029.0,1528.0,2737.0,825.0,452.0,0.0,663.0,1058.0,2103.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10.0,36.0,31.0,28.0,32.0,36.0,17.0,21.0,18.0
9,14.0,13.0,11.0,8.0,7.0,7.0,18.0,9.0,12.0
10,2058.0,3056.0,2737.0,2475.0,2261.0,2233.0,2652.0,2116.0,2103.0
11,83.0,100.0,100.0,97.0,96.0,93.0,89.0,86.0,89.0
12,5.0,1.0,3.0,4.0,3.0,4.0,6.0,7.0,5.0
13,85.0,95.0,84.0,76.0,71.0,74.0,92.0,74.0,74.0
14,6.0,7.0,3.0,6.0,4.0,2.0,2.0,6.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,86.0,78.0,72.0,72.0,48.0,50.0,69.0,61.0,64.0
17,7.0,6.0,19.0,17.0,37.0,14.0,26.0,25.0,21.0
18,7.0,17.0,9.0,10.0,15.0,36.0,6.0,14.0,14.0
