,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,6,17,10,10,20
2,8696,8778,8729,8564,8564
3,3,1,20,2,13
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,2,1,28,1,17
9,1,0,6,1,4
10,270,3,1800,180,1170
11,100,0,100,100,100
12,23,29,0,2,0
13,10,3,83,5,38
14,1,0,2,0,0
15,0,0,0,0,0
16,100,100,35,50,54
17,0,0,25,50,15
18,0,0,40,0,31
