,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.75,7.75,2.5,7.75,7.75
2,214,214,2635,6094,6752
3,1,18,13,12,23
4,0,0,0,0,0
5,0,1,0,0,1
6,0,0,0,0,0
7,0,0,0,0,0
8,1,23,10,19,16
9,0,2,5,2,5
10,9,1203,1079,858,1183
11,0,78,92,75,52
12,3,8,1,27,24
13,3,50,68,32,61
14,0,3,2,4,5
15,0,1,0,0,0
16,100,22,54,8,39
17,0,22,38,58,26
18,0,56,8,33,35
