,2018-2019,2019-2020,2020-2021,2021-2022
1,2.0,4.0,4.0,24.0
2,5550.0,5600.0,5929.0,5929.0
3,5.0,21.0,20.0,30.0
4,0.0,5.0,3.0,12.0
5,0.0,4.0,5.0,7.0
6,0.0,323.0,402.0,201.0
7,0.0,0.0,0.0,0.0
8,1.0,23.0,17.0,27.0
9,2.0,5.0,8.0,11.0
10,54.0,1616.0,1207.0,2406.0
11,0.0,100.0,65.0,97.0
12,29.0,0.0,8.0,1.0
13,15.0,84.0,59.0,88.0
14,0.0,2.0,3.0,1.0
15,0.0,0.0,0.0,0.0
16,60.0,57.0,35.0,67.0
17,20.0,29.0,30.0,13.0
18,20.0,14.0,35.0,20.0
