,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,18.0,20.0,14.0,19.0,23.0,21.0,22.0,21.0,20.0
2,55000.0,70000.0,68792.0,82955.0,105634.0,121987.0,106720.0,198289.0,198289.0
3,37.0,17.0,34.0,38.0,17.0,29.0,29.0,30.0,33.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,41.0,21.0,34.0,38.0,9.0,21.0,33.0,32.0,29.0
9,16.0,3.0,8.0,14.0,11.0,11.0,11.0,5.0,12.0
10,3330.0,1433.0,3060.0,3420.0,1530.0,2610.0,2591.0,2677.0,2970.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,17.0,1.0,0.0,21.0,9.0,7.0,8.0,4.0
13,97.0,45.0,89.0,100.0,45.0,76.0,76.0,79.0,87.0
14,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,62.0,41.0,65.0,74.0,76.0,79.0,66.0,53.0,55.0
17,19.0,35.0,29.0,8.0,18.0,17.0,14.0,27.0,27.0
18,19.0,24.0,6.0,18.0,6.0,3.0,21.0,20.0,18.0
