,2019-2020,2020-2021,2021-2022
1,2.0,2.0,2.5
2,2500.0,2500.0,2500.0
3,28.0,35.0,36.0
4,1.0,9.0,11.0
5,4.0,2.0,1.0
6,2520.0,346.0,294.0
7,0.0,0.0,0.0
8,32.0,33.0,44.0
9,8.0,16.0,6.0
10,2520.0,3110.0,3230.0
11,100.0,100.0,100.0
12,0.0,0.0,0.0
13,68.0,130.0,95.0
14,8.0,10.0,12.0
15,1.0,1.0,0.0
16,39.0,40.0,25.0
17,32.0,29.0,31.0
18,29.0,31.0,44.0
