,2018-2019,2019-2020,2020-2021,2021-2022
1,3.75,10.0,3.0,3.75
2,60000.0,20000.0,20000.0,60000.0
3,15.0,10.0,34.0,30.0
4,0.0,4.0,10.0,4.0
5,0.0,2.0,4.0,2.0
6,0.0,155.0,178.0,511.0
7,0.0,0.0,0.0,0.0
8,10.0,4.0,21.0,35.0
9,4.0,7.0,17.0,8.0
10,806.0,620.0,1780.0,2044.0
11,53.0,70.0,62.0,77.0
12,16.0,7.0,15.0,12.0
13,39.0,24.0,148.0,79.0
14,0.0,0.0,2.0,4.0
15,0.0,0.0,0.0,0.0
16,7.0,80.0,59.0,27.0
17,33.0,10.0,26.0,30.0
18,60.0,10.0,15.0,43.0
