,2018-2019,2019-2020,2020-2021,2021-2022
1,2.5,20.0,24.0,23.0
2,11858.0,5270.0,5270.0,31621.0
3,1.0,9.0,30.0,34.0
4,0.0,0.0,0.0,3.0
5,0.0,0.0,1.0,0.0
6,0.0,0.0,0.0,963.0
7,0.0,0.0,1.0,0.0
8,0.0,8.0,42.0,39.0
9,0.0,1.0,9.0,13.0
10,2.0,616.0,2399.0,2888.0
11,0.0,78.0,93.0,94.0
12,16.0,7.0,3.0,3.0
13,6.0,53.0,79.0,89.0
14,0.0,2.0,6.0,9.0
15,0.0,0.0,1.0,0.0
16,100.0,67.0,53.0,47.0
17,0.0,11.0,17.0,21.0
18,0.0,22.0,30.0,32.0
