,2019-2020,2020-2021,2021-2022
1,4.0,4.0,16.333
2,16469.0,15481.0,74276.0
3,27.0,26.0,23.0
4,3.0,2.0,3.0
5,4.0,2.0,6.0
6,529.0,614.0,580.0
7,0.0,0.0,0.0
8,40.0,21.0,25.0
9,4.0,5.0,6.0
10,1586.0,1227.0,1741.0
11,67.0,42.0,87.0
12,13.0,23.0,4.0
13,79.0,76.0,68.0
14,5.0,1.0,5.0
15,0.0,0.0,0.0
16,30.0,27.0,52.0
17,15.0,27.0,17.0
18,56.0,46.0,30.0
