,2018-2019,2019-2020,2020-2021,2021-2022
1,7.0,12.833,10.0,7.0
2,106737.0,88934.0,42161.0,76252.0
3,31.0,20.0,32.0,14.0
4,1.0,1.0,2.0,0.0
5,1.0,2.0,1.0,0.0
6,2301.0,1719.0,995.0,0.0
7,0.0,0.0,0.0,0.0
8,23.0,30.0,30.0,9.0
9,12.0,5.0,11.0,6.0
10,2301.0,1719.0,1989.0,499.0
11,84.0,100.0,72.0,36.0
12,11.0,0.0,12.0,24.0
13,82.0,80.0,89.0,39.0
14,6.0,4.0,5.0,2.0
15,1.0,1.0,0.0,0.0
16,42.0,40.0,59.0,71.0
17,35.0,25.0,16.0,14.0
18,23.0,35.0,25.0,14.0
