,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,8,11,11,10,11,11,11
2,27520,33185,33185,34668,34750,23716,23716
3,2,36,35,13,20,25,26
4,0,0,0,1,2,1,0
5,0,2,0,0,0,0,0
6,0,0,0,839,830,2073,0
7,0,0,2,1,0,0,0
8,0,40,36,16,22,36,22
9,1,11,11,3,8,1,13
10,20,3129,3105,839,1659,2073,2090
11,0,97,97,69,95,96,92
12,2,1,1,16,9,5,2
13,5,86,83,36,53,66,62
14,0,11,9,2,9,8,8
15,0,0,1,0,0,0,0
16,0,33,31,23,25,16,65
17,100,19,29,23,40,48,19
18,0,47,40,54,35,36,15
