,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,12.5,16.0,24.0,18.0,16.333,17.0,16.333,7.0,7.0
2,30567.0,26878.0,25824.0,39263.0,40646.0,41025.0,41008.0,34585.0,34585.0
3,24.0,28.0,29.0,16.0,33.0,31.0,28.0,33.0,28.0
4,1.0,7.0,2.0,2.0,6.0,7.0,2.0,6.0,4.0
5,0.0,3.0,5.0,3.0,9.0,4.0,2.0,4.0,2.0
6,1092.0,236.0,918.0,553.0,481.0,394.0,1146.0,444.0,501.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,19.0,30.0,15.0,35.0,52.0,41.0,46.0,38.0
9,1.0,5.0,9.0,3.0,13.0,5.0,6.0,7.0,8.0
10,1092.0,1652.0,1836.0,1105.0,2885.0,2756.0,2292.0,2666.0,2002.0
11,38.0,64.0,69.0,88.0,97.0,100.0,93.0,94.0,86.0
12,15.0,14.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0
13,71.0,82.0,85.0,94.0,97.0,91.0,82.0,97.0,82.0
14,2.0,1.0,4.0,0.0,4.0,8.0,5.0,5.0,4.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,50.0,57.0,38.0,31.0,55.0,23.0,32.0,30.0,32.0
17,25.0,29.0,24.0,38.0,24.0,26.0,32.0,18.0,25.0
18,25.0,14.0,38.0,31.0,21.0,52.0,36.0,52.0,43.0
