,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,28.0,29.0,22.0,29.0,20.0,36.0,27.0,26.0
2,77339.0,108433.0,195391.0,235641.0,243860.0,246198.0,329384.0,329384.0,337619.0
3,31.0,32.0,31.0,29.0,29.0,32.0,33.0,32.0,32.0
4,13.0,13.0,20.0,5.0,8.0,6.0,8.0,11.0,8.0
5,10.0,11.0,5.0,12.0,12.0,10.0,20.0,19.0,18.0
6,166.0,182.0,117.0,453.0,245.0,397.0,282.0,243.0,320.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,13.0,13.0,15.0,13.0,19.0,21.0,24.0,36.0,31.0
9,16.0,21.0,18.0,16.0,14.0,12.0,15.0,9.0,10.0
10,2162.0,2362.0,2339.0,2263.0,1960.0,2381.0,2255.0,2674.0,2558.0
11,81.0,88.0,84.0,86.0,76.0,88.0,79.0,97.0,100.0
12,6.0,5.0,8.0,6.0,8.0,6.0,7.0,1.0,0.0
13,91.0,94.0,91.0,85.0,85.0,94.0,97.0,94.0,94.0
14,2.0,1.0,4.0,0.0,4.0,1.0,5.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,87.0,75.0,81.0,72.0,79.0,69.0,76.0,75.0,72.0
17,6.0,13.0,13.0,24.0,10.0,19.0,12.0,16.0,16.0
18,6.0,13.0,6.0,3.0,10.0,13.0,12.0,9.0,13.0
