,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,9.0,12.0,10.0,22.0,25.0,25.0,35.0,27.0
2,55000.0,55000.0,55000.0,70000.0,110000.0,110000.0,160000.0,160000.0,160000.0
3,26.0,15.0,33.0,33.0,32.0,33.0,29.0,24.0,20.0
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5,2.0,0.0,3.0,5.0,6.0,1.0,4.0,1.0,2.0
6,2297.0,0.0,2941.0,0.0,0.0,2779.0,2392.0,1946.0,0.0
7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,36.0,24.0,28.0,21.0,22.0,17.0,24.0,20.0,14.0
9,10.0,2.0,12.0,15.0,15.0,18.0,14.0,10.0,11.0
10,2297.0,1306.0,2941.0,2702.0,2784.0,2779.0,2392.0,1946.0,1755.0
11,100.0,100.0,100.0,94.0,100.0,91.0,97.0,92.0,100.0
12,0.0,1.0,3.0,4.0,4.0,7.0,8.0,11.0,7.0
13,68.0,39.0,87.0,87.0,84.0,87.0,76.0,63.0,53.0
14,5.0,3.0,6.0,8.0,3.0,3.0,5.0,1.0,1.0
15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,54.0,67.0,45.0,64.0,84.0,85.0,69.0,67.0,65.0
17,19.0,13.0,39.0,24.0,13.0,6.0,7.0,21.0,25.0
18,27.0,20.0,15.0,12.0,3.0,9.0,24.0,13.0,10.0
