,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,9.833,34.0,26.0,23.0,25.0,30.0,24.0,20.0,15.0
2,36183.0,75577.0,84948.0,102455.0,106045.0,141306.0,148223.0,148223.0,148223.0
3,34.0,0.0,7.0,36.0,37.0,35.0,36.0,31.0,35.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,43.0,0.0,7.0,33.0,28.0,32.0,36.0,32.0,34.0
9,9.0,0.0,3.0,13.0,19.0,16.0,14.0,11.0,11.0
10,3060.0,0.0,543.0,3240.0,3330.0,3150.0,3240.0,2790.0,3150.0
11,100.0,0.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,34.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0
13,100.0,0.0,18.0,95.0,97.0,92.0,95.0,82.0,92.0
14,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,47.0,0.0,86.0,75.0,73.0,71.0,67.0,68.0,54.0
17,21.0,0.0,0.0,17.0,24.0,23.0,17.0,16.0,26.0
18,32.0,0.0,14.0,8.0,3.0,6.0,17.0,16.0,20.0
